Order_ID,Customer_Name,Order_Date,State,City,Amount,Profit,Quantity,Category,Sub_Category,Month_of_Order_Date,Target
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,4/18/2025,12000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,5/18/2025,12000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,6/18/2025,12000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,7/18/2025,14000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,8/18/2025,14000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,9/18/2025,14000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,10/18/2025,16000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,11/18/2025,16000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,12/18/2025,16000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,1/19/2025,16000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,2/19/2025,16000
B-25606,Sonakshi,4/6/2018,Karnataka,Bangalore,87,4,2,Clothing,Shirt,3/19/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,4/18/2025,12000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,5/18/2025,12000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,6/18/2025,12000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,7/18/2025,14000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,8/18/2025,14000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,9/18/2025,14000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,10/18/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,11/18/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,12/18/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,1/19/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,2/19/2025,16000
B-25607,Aarushi,4/6/2018,Jammu and Kashmir,Kashmir,50,15,4,Clothing,Leggings,3/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,4/18/2025,10400
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,5/18/2025,10500
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,6/18/2025,10600
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,7/18/2025,10800
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,8/18/2025,10900
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,9/18/2025,11000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,10/18/2025,11100
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,11/18/2025,11300
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,12/18/2025,11400
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,1/19/2025,11500
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,2/19/2025,11600
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,1364,-1864,5,Furniture,Tables,3/19/2025,11800
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,4/18/2025,10400
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,5/18/2025,10500
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,6/18/2025,10600
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,7/18/2025,10800
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,8/18/2025,10900
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,9/18/2025,11000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,10/18/2025,11100
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,11/18/2025,11300
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,12/18/2025,11400
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,1/19/2025,11500
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,2/19/2025,11600
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,476,0,3,Furniture,Chairs,3/19/2025,11800
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,4/18/2025,12000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,5/18/2025,12000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,6/18/2025,12000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,7/18/2025,14000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,8/18/2025,14000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,9/18/2025,14000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,10/18/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,11/18/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,12/18/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,1/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,2/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,257,23,5,Clothing,Hankerchief,3/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,4/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,5/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,6/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,7/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,8/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,9/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,10/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,11/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,12/18/2025,9000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,1/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,2/19/2025,16000
B-25608,Jitesh,4/8/2018,Tamil Nadu,Chennai,856,385,6,Electronics,Printers,3/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,4/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,5/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,6/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,7/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,8/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,9/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,10/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,11/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,12/18/2025,9000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,1/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,2/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,485,29,4,Electronics,Electronic Games,3/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,4/18/2025,12000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,5/18/2025,12000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,6/18/2025,12000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,7/18/2025,14000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,8/18/2025,14000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,9/18/2025,14000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,10/18/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,11/18/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,12/18/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,1/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,2/19/2025,16000
B-25609,Yogesh,4/9/2018,Uttar Pradesh,Lucknow,25,-5,4,Clothing,Saree,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,4/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,5/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,6/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,7/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,8/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,9/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,10/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,11/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,12/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,1/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,2/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,1076,-38,4,Electronics,Printers,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,4/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,5/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,6/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,7/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,8/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,9/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,10/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,11/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,12/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,1/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,2/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,107,-54,4,Clothing,Stole,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,4/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,5/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,6/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,7/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,8/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,9/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,10/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,11/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,12/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,1/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,2/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,68,-55,5,Electronics,Accessories,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,4/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,5/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,6/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,7/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,8/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,9/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,10/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,11/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,12/18/2025,9000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,1/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,2/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,781,-594,6,Electronics,Printers,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,4/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,5/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,6/18/2025,12000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,7/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,8/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,9/18/2025,14000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,10/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,11/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,12/18/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,1/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,2/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,43,0,3,Clothing,Saree,3/19/2025,16000
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,4/18/2025,10400
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,5/18/2025,10500
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,6/18/2025,10600
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,7/18/2025,10800
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,8/18/2025,10900
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,9/18/2025,11000
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,10/18/2025,11100
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,11/18/2025,11300
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,12/18/2025,11400
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,1/19/2025,11500
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,2/19/2025,11600
B-25610,Anita,4/9/2018,Bihar,Patna,30,-5,2,Furniture,Furnishings,3/19/2025,11800
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,4/18/2025,12000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,5/18/2025,12000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,6/18/2025,12000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,7/18/2025,14000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,8/18/2025,14000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,9/18/2025,14000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,10/18/2025,16000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,11/18/2025,16000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,12/18/2025,16000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,1/19/2025,16000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,2/19/2025,16000
B-25611,Shrichand,4/11/2018,Kerala,Thiruvananthapuram,160,-59,2,Clothing,Saree,3/19/2025,16000
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,4/18/2025,10400
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,5/18/2025,10500
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,6/18/2025,10600
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,7/18/2025,10800
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,8/18/2025,10900
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,9/18/2025,11000
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,10/18/2025,11100
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,11/18/2025,11300
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,12/18/2025,11400
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,1/19/2025,11500
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,2/19/2025,11600
B-25612,Mukesh,4/12/2018,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,3/19/2025,11800
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,4/18/2025,12000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,5/18/2025,12000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,6/18/2025,12000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,7/18/2025,14000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,8/18/2025,14000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,9/18/2025,14000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,10/18/2025,16000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,11/18/2025,16000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,12/18/2025,16000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,1/19/2025,16000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,2/19/2025,16000
B-25613,Vandana,4/12/2018,Haryana,Chandigarh,1603,0,9,Clothing,Saree,3/19/2025,16000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,4/18/2025,10400
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,5/18/2025,10500
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,6/18/2025,10600
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,7/18/2025,10800
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,8/18/2025,10900
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,9/18/2025,11000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,10/18/2025,11100
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,11/18/2025,11300
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,12/18/2025,11400
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,1/19/2025,11500
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,2/19/2025,11600
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,494,54,4,Furniture,Bookcases,3/19/2025,11800
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,4/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,5/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,6/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,7/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,8/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,9/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,10/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,11/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,12/18/2025,9000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,1/19/2025,16000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,2/19/2025,16000
B-25614,Bhavna,4/13/2018,Himachal Pradesh,Simla,98,-12,2,Electronics,Electronic Games,3/19/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,4/18/2025,12000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,5/18/2025,12000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,6/18/2025,12000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,7/18/2025,14000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,8/18/2025,14000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,9/18/2025,14000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,10/18/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,11/18/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,12/18/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,1/19/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,2/19/2025,16000
B-25615,Kanak,4/15/2018,Sikkim,Gangtok,68,20,5,Clothing,Hankerchief,3/19/2025,16000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,4/18/2025,12000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,5/18/2025,12000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,6/18/2025,12000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,7/18/2025,14000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,8/18/2025,14000
B-25616,Sagar,4/15/2018,Goa,Goa,42,12,5,Clothing,Hankerchief,9/18/2025,14000
